OBJECTID,X,Y,areaUnitID,bicycle,bus,carStationWagon,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashSeverity,crashSHDescription,crashYear,directionRoleDescription,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,otherVehicleType,parkedVehicle,pedestrian,region,roadCharacter,roadLane,roadSurface,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA
565796,1929101.0,5605862.0,547700.0,0.0,0.0,1.0,Null,2004/2005,HERETAUNGA ST WEST,TOWNSHEND ST,Non-Injury Crash,No,2004,East,0.0,,Flat,,,,,Bright sun,1486800.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,1.0,,,Fine
470469,1936248.0,5611919.0,545832.0,0.0,0.0,1.0,North,2015/2016,SH 2,HELLYERS LANE,Non-Injury Crash,Yes,2015,North,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1404200.0,0.0,0.0,0.0,3.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,1.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain
697742,1929648.0,5605342.0,548200.0,1.0,0.0,1.0,West,2007/2008,QUEEN ST WEST,NELSON ST NORTH,Minor Crash,No,2007,East,0.0,,Flat,,,,,Overcast,1490200.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine
186958,1929271.0,5605038.0,548200.0,1.0,1.0,0.0,Null,2010/2011,SOUTHAMPTON ST WEST,NELSON ST SOUTH,Minor Crash,No,2010,North,0.0,,Flat,,,,,Bright sun,1489100.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
541590,1918541.8069999998,5648822.6791,545911.0,0.0,0.0,1.0,North,2018/2019,005-0220,OHURAKURA RD,Minor Crash,Yes,2019,South,0.0,,Hill Road,,,,,Overcast,1415900.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Off,0.0,0.0,,30.0,Hastings District,Unknown,,,,,0.0,0.0,Open,0.0,,,Light rain
644761,1930961.3588,5605665.6014,548000.0,0.0,0.0,2.0,North,2019/2020,FREDERICK STREET,KARAMU ROAD NORTH,Non-Injury Crash,No,2019,South,0.0,,Flat,,,,,Bright sun,1495900.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Off,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine
707980,1930557.0,5606923.0,547600.0,0.0,0.0,1.0,Null,2005/2006,WILLIAMS ST,KONINI ST,Non-Injury Crash,No,2005,East,0.0,1.0,Flat,0.0,,0.0,0.0,Dark,1471402.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,1.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
654759,1929461.8797,5604482.1186,548300.0,0.0,0.0,1.0,North,2019/2020,KARAMU ROAD SOUTH,PATTISON ROAD,Non-Injury Crash,No,2020,North,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1503100.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,30.0,Hastings District,Nil,0.0,1.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
359566,1929468.0,5605379.0,548200.0,0.0,0.0,3.0,Null,2007/2008,HERETAUNGA ST WEST,SOUTHLAND ROAD,Non-Injury Crash,No,2007,West,0.0,,Flat,,,,,Overcast,1490100.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Stop,,,,,0.0,0.0,Urban,0.0,,,Light rain
75205,1928679.0,5604778.0,547900.0,0.0,0.0,2.0,Null,2017/2018,SOUTHLAND ROAD,GORDON ROAD,Non-Injury Crash,No,2018,West,0.0,,Flat,,,,,Overcast,1482100.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
14333,1926751.0,5618334.0,545821.0,0.0,0.0,1.0,West,2003/2004,SPRINGFIELD ROAD,PUKETAPU ROAD,Minor Crash,No,2003,East,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1411000.0,2.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,1.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain
111162,1909370.0,5673577.0,545911.0,0.0,0.0,1.0,North,2003/2004,SH 5,TATARAAKINA ROAD,Non-Injury Crash,Yes,2003,North,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1281200.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain
560415,1930634.0,5604426.0,548100.0,0.0,0.0,1.0,West,2008/2009,ST AUBYN ST EAST,RIVERSLEA ROAD NORTH,Non-Injury Crash,No,2008,West,0.0,,Flat,,,,,Overcast,1500800.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,1.0,,,Fine
261864,1940392.9752,5586914.9642,545860.0,0.0,0.0,1.0,North,2019/2020,WAIMARAMA ROAD,WAITANGI ROAD,Non-Injury Crash,No,2020,South,0.0,1.0,Hill Road,0.0,,0.0,0.0,Dark,1467500.0,0.0,0.0,0.0,1.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Off,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,1.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain
3023,1923711.7856,5596734.4286,545851.0,0.0,0.0,0.0,East,2019/2020,SH 2,KENNELS CNR,Non-Injury Crash,Yes,2020,South,0.0,0.0,Hill Road,1.0,,0.0,0.0,Bright sun,1463900.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,2.0,0.0,Open,0.0,0.0,0.0,Fine
429151,1925182.0,5605123.0,545842.0,0.0,0.0,1.0,South,2004/2005,STOCK ROAD,IRONGATE ROAD,Non-Injury Crash,No,2005,South,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1470214.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Nil,0.0,1.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
108751,1924290.0680000002,5607476.0626,548612.0,0.0,0.0,1.0,South,2020/2021,SCOTT DRIVE,BAKER STREET,Non-Injury Crash,No,2020,North,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1474112.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine
129108,1929560.0,5605258.0,548200.0,0.0,0.0,2.0,Null,2001/2002,HERETAUNGA ST WEST,NELSON ST SOUTH,Non-Injury Crash,No,2001,East,0.0,,Flat,,,,,Overcast,1490100.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine
723529,1929861.0,5605033.0,548200.0,0.0,0.0,2.0,West,2001/2002,Z CPK NATIONAL BANK,QUEEN/RAILWAY,Non-Injury Crash,No,2002,South,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1491700.0,0.0,0.0,0.0,0.0,0.0,1.0,,Hawke's Bay Region,Nil,Off road,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
338789,1930434.0,5605426.0,548200.0,0.0,0.0,2.0,South,2004/2005,CAROLINE ROAD,ALEXANDRA CRESCENT,Non-Injury Crash,No,2005,North,0.0,,Flat,,,,,Overcast,1494100.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine
462683,1934761.0,5633243.0,545812.0,0.0,0.0,1.0,North,2009/2010,SH 2,NORTH SHORE ROAD,Minor Crash,Yes,2009,North,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1414903.0,2.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
86366,1923207.0,5611884.0,545821.0,0.0,0.0,1.0,Null,2015/2016,SH 50,HAKIWAI ROAD,Minor Crash,Yes,2016,East,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1408600.0,1.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,0.0,1.0,0.0,Urban,0.0,0.0,0.0,Fine
409717,1930690.0,5603822.0,548100.0,1.0,0.0,0.0,North,2012/2013,HERETAUNGA ST EAST,TERRACE ROAD,Minor Crash,No,2013,North,0.0,,Flat,,,,,Overcast,1501400.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,1.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Light rain
338099,1923821.0,5608105.0,548611.0,0.0,0.0,1.0,Null,2013/2014,FLAXMERE AVENUE,BLYTH ST,Non-Injury Crash,No,2013,East,0.0,,Flat,,,,,Overcast,1470314.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,1.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
217361,1937206.0,5608701.0,545730.0,0.0,0.0,1.0,North,2016/2017,MILL ROAD,BLACKS BR,Minor Crash,No,2016,North,0.0,1.0,Hill Road,0.0,,0.0,0.0,Dark,1405300.0,1.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Bridge,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
438791,1928009.0,5605668.0,547900.0,0.0,0.0,1.0,Null,2008/2009,MARAEKAKAHO ROAD,GORDON ROAD,Non-Injury Crash,No,2009,North,0.0,,Flat,,,,,Overcast,1479900.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,1.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
19535,1915000.0,5589003.0,545851.0,0.0,0.0,1.0,North,2000/2001,SH 2,TE AUTE TRUST ROAD,Minor Crash,Yes,2001,North,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1464500.0,1.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Nil,0.0,1.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
257022,1915369.0,5586714.0,545851.0,0.0,0.0,0.0,North,2017/2018,TE AUTE TRUST ROAD,PUKEKURA SETTLEMENT ROAD,Non-Injury Crash,No,2018,North,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,1466101.0,0.0,0.0,0.0,1.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,1.0,0.0,Open,0.0,0.0,0.0,Fine
362974,1930912.0,5607891.0,545710.0,0.0,0.0,1.0,Null,2006/2007,PAKOWHAI ROAD,RICHMOND ROAD,Minor Crash,No,2006,North,0.0,,Flat,,,,,Overcast,1471100.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,70.0,,Null,1.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
528724,1929025.0,5606462.0,547800.0,0.0,0.0,0.0,South,2017/2018,PAKOWHAI ROAD,ST AUBYN ST WEST,Non-Injury Crash,No,2018,North,0.0,,Flat,,,,,Dark,1477500.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,On,1.0,0.0,,30.0,Hastings District,Unknown,,,,,0.0,0.0,Urban,1.0,,,Light rain
634453,1932596.0,5609833.0,545832.0,0.0,0.0,0.0,Null,2015/2016,PAKOWHAI ROAD,CHESTERHOPE BR,Non-Injury Crash,No,2015,South,0.0,0.0,Flat,1.0,,0.0,0.0,Dark,1404000.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Bridge,2-way,Sealed,0.0,0.0,0.0,80.0,0.0,None,1.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
539215,1928892.0,5606140.0,547700.0,0.0,0.0,1.0,East,1999/2000,HERETAUNGA ST WEST,STORTFORD ST,Minor Crash,No,2000,West,0.0,,Flat,,,,,Dark,1486700.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,On,0.0,0.0,,30.0,Hastings District,Stop,,,,,0.0,0.0,Urban,1.0,,,Fine
613034,1929549.0,5604672.0,548200.0,1.0,0.0,1.0,Null,2005/2006,RAILWAY ROAD,SOUTHAMPTON ST WEST,Serious Crash,No,2005,North,0.0,,Flat,,,,,Overcast,1489700.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,1.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine
658588,1930472.0,5607553.0,545721.0,0.0,0.0,1.0,Null,2009/2010,PAKOWHAI ROAD,EVENDEN ROAD,Non-Injury Crash,No,2010,West,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1471401.0,0.0,0.0,0.0,1.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,70.0,0.0,On,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
595196,1909404.0,5667589.0,545911.0,0.0,0.0,1.0,North,2008/2009,SH 5,SUMMIT KIOSK,Non-Injury Crash,Yes,2008,North,0.0,0.0,Hill Road,0.0,Christmas New Year,0.0,0.0,Dark,1281200.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain
206530,1928441.2857,5605092.3483,547900.0,0.0,0.0,1.0,Null,2018/2019,PEPPER STREET,GORDON ROAD,Non-Injury Crash,No,2019,East,0.0,,Flat,,,,,Dark,1480600.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,On,1.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Light rain
676662,1932647.0,5601725.0,548831.0,0.0,0.0,2.0,South,2011/2012,NAPIER ROAD,TREACHERS LANE,Non-Injury Crash,No,2011,South,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1509700.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,On,0.0,1.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
477296,1930160.6940000001,5604861.4327,548200.0,0.0,0.0,1.0,Null,2019/2020,WARREN STREET NORTH,AVENUE ROAD EAST,Non-Injury Crash,No,2020,West,0.0,,Flat,,,,,Overcast,1493400.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Off,1.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
150881,1929956.0,5604530.0,548200.0,0.0,0.0,2.0,Null,2002/2003,EASTBOURNE ST EAST,HASTINGS ST SOUTH,Minor Crash,No,2003,South,0.0,0.0,Flat,0.0,,1.0,0.0,Overcast,1493200.0,1.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
406134,1928009.0,5605667.0,547900.0,0.0,0.0,2.0,Null,2017/2018,GORDON ROAD,MARAEKAKAHO ROAD,Non-Injury Crash,No,2018,North,0.0,,Flat,,,,,Twilight,1479900.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,On,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
119221,1932274.0,5609028.0,545721.0,0.0,0.0,2.0,Null,2007/2008,PAKOWHAI ROAD,RUAHAPIA ROAD,Minor Crash,No,2007,South,0.0,1.0,Flat,0.0,,0.0,0.0,Overcast,1471600.0,1.0,0.0,0.0,3.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Fine
733061,1922953.0,5621038.0,545821.0,0.0,0.0,1.0,East,2006/2007,DARTMOOR ROAD,APLEY ROAD,Non-Injury Crash,No,2007,North,0.0,1.0,Flat,0.0,,0.0,0.0,Dark,1411400.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Heavy rain
548769,1929548.0,5604672.0,548200.0,0.0,0.0,1.0,Null,2005/2006,RAILWAY ROAD,SOUTHAMPTON ST WEST,Serious Crash,No,2005,South,0.0,,Flat,,,,,Overcast,1489700.0,0.0,0.0,0.0,2.0,0.0,,1.0,Hawke's Bay Region,Nil,2-way,Sealed,0.0,1.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine
578173,1928842.0,5603900.0,547900.0,0.0,0.0,1.0,Null,2014/2015,RAILWAY ROAD SOUTH,MURDOCH ROAD WEST,Non-Injury Crash,No,2014,South,0.0,,Flat,,,,,Bright sun,1482600.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Stop,,,,,0.0,0.0,Urban,1.0,,,Fine
720019,1914310.0,5603010.0,545841.0,0.0,0.0,0.0,South,2012/2013,VALLEY ROAD,WENLEY ROAD,Minor Crash,No,2013,North,0.0,,Flat,,,,,Bright sun,1462800.0,1.0,0.0,1.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Open,0.0,,,Fine
146965,1936203.1558,5611052.2197,545730.0,0.0,0.0,3.0,West,2018/2019,002-0661,WILLIAMSON ROAD,Non-Injury Crash,Yes,2019,North,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1404700.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,None,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
450706,1918926.0,5647718.0,545811.0,0.0,0.0,0.0,South,2006/2007,SH 5,OHURAKURA ROAD,Serious Crash,Yes,2007,South,0.0,,Hill Road,,,,,Bright sun,1414600.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,1.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,1.0,0.0,Open,0.0,,,Fine
161759,1931023.0,5605576.0,548000.0,0.0,0.0,3.0,West,2010/2011,FREDERICK ST,KARAMU ROAD NORTH,Non-Injury Crash,No,2010,North,0.0,,Flat,,,,,Overcast,1495700.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,1.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Light rain
473140,1935090.0,5610789.0,545832.0,0.0,0.0,1.0,North,2015/2016,FARNDON ROAD,KOHUPATIKI ROAD,Serious Crash,No,2015,South,0.0,1.0,Flat,0.0,,0.0,0.0,Dark,1404300.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain
596381,1929634.0,5605762.0,548200.0,0.0,0.0,2.0,Null,2017/2018,ST AUBYN ST WEST,TOMOANA ROAD,Non-Injury Crash,No,2017,North,0.0,,Flat,,,,,Dark,1490300.0,0.0,0.0,0.0,4.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,On,0.0,0.0,,30.0,Hastings District,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine
202331,1917827.0,5649495.0,545912.0,0.0,0.0,1.0,North,2000/2001,SH 5,OHURAKURA ROAD,Non-Injury Crash,Yes,2000,South,0.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,1414504.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain
33636,1927886.0,5606778.0,548500.0,0.0,0.0,1.0,North,2015/2016,ORCHARD ROAD,MURRAY PLACE,Non-Injury Crash,No,2015,South,0.0,0.0,Flat,0.0,Christmas New Year,0.0,0.0,Bright sun,1478500.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
518205,1930083.0,5604603.0,548200.0,0.0,0.0,2.0,South,2002/2003,Z CPK NEW WORLD,HERETAUNGA/SH 2,Non-Injury Crash,No,2002,West,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1493900.0,0.0,0.0,0.0,0.0,0.0,1.0,,Hawke's Bay Region,Nil,Off road,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
39003,1929656.0,5613829.0,545831.0,0.0,0.0,1.0,East,2007/2008,SH 50,WAIOHIKI ROAD,Non-Injury Crash,Yes,2007,West,0.0,,Flat,,,,,Overcast,1404600.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Open,1.0,,,Fine
622513,1929765.0,5604850.0,548200.0,0.0,0.0,2.0,North,2012/2013,RUSSELL ST SOUTH,EASTBOURNE ST EAST,Non-Injury Crash,No,2012,South,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1492000.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
682221,1929655.0,5606937.0,545710.0,0.0,0.0,1.0,South,2009/2010,PAKOWHAI ROAD,DUKE ST,Non-Injury Crash,No,2010,North,0.0,,Flat,,,,,Overcast,1471300.0,0.0,0.0,1.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine
502609,1937008.2884,5613281.3298,545832.0,0.0,0.0,0.0,North,2019/2020,SH 51,COLENSO DOMAIN,Minor Crash,Yes,2020,North,0.0,,Flat,,,,,Overcast,1404000.0,1.0,0.0,1.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,None,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Open,0.0,,,Light rain
275651,1929768.0,5605863.0,547700.0,0.0,0.0,0.0,Null,2017/2018,WHITEHEAD ROAD,TOMOANA ROAD,Non-Injury Crash,No,2017,North,0.0,,Flat,,,,,Bright sun,1488400.0,0.0,1.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,1.0,,,Fine
